date,run_date,area,contract,contract_sort,rule,buy_price,sell_price,profit
2026-03-05,2026-03-15,FR,13:30-13:45,810,IDA1_IDA3,2.44,23.48,21.04
2026-03-05,2026-03-15,FR,13:45-14:00,825,IDA1_IDA3,8.45,34.92,26.470000000000002
2026-03-05,2026-03-15,FR,14:00-14:15,840,IDA1_IDA3,11.1,36.37,25.269999999999996
2026-03-05,2026-03-15,FR,14:15-14:30,855,IDA1_IDA3,28.6,41.04,12.439999999999998
2026-03-05,2026-03-15,FR,14:30-14:45,870,IDA1_IDA3,39.86,44.86,5.0
2026-03-05,2026-03-15,FR,14:45-15:00,885,IDA1_IDA3,55.0,61.73,6.729999999999997
2026-03-05,2026-03-15,FR,15:00-15:15,900,IDA1_IDA3,45.0,43.58,-1.4200000000000017
2026-03-05,2026-03-15,FR,15:15-15:30,915,IDA1_IDA3,47.43,55.43,8.0
2026-03-05,2026-03-15,FR,15:30-15:45,930,IDA1_IDA3,48.18,55.65,7.469999999999999
2026-03-05,2026-03-15,FR,15:45-16:00,945,IDA1_IDA3,61.79,66.79,5.000000000000007
2026-03-05,2026-03-15,FR,16:00-16:15,960,IDA1_IDA3,47.09,40.01,-7.080000000000005
2026-03-05,2026-03-15,FR,16:15-16:30,975,IDA1_IDA3,70.38,44.98,-25.4
2026-03-05,2026-03-15,FR,16:30-16:45,990,IDA1_IDA3,75.28,47.0,-28.28
2026-03-05,2026-03-15,FR,16:45-17:00,1005,IDA1_IDA3,78.01,48.13,-29.880000000000003
2026-03-05,2026-03-15,FR,17:00-17:15,1020,IDA1_IDA3,66.0,36.16,-29.840000000000003
2026-03-05,2026-03-15,FR,17:15-17:30,1035,IDA1_IDA3,76.15,40.01,-36.14000000000001
2026-03-05,2026-03-15,FR,17:30-17:45,1050,IDA1_IDA3,95.0,54.99,-40.01
2026-03-05,2026-03-15,FR,17:45-18:00,1065,IDA1_IDA3,97.0,77.98,-19.019999999999996
2026-03-05,2026-03-15,FR,18:00-18:15,1080,IDA1_IDA3,77.39,50.01,-27.380000000000003
2026-03-05,2026-03-15,FR,18:15-18:30,1095,IDA1_IDA3,93.8,80.66,-13.14
2026-03-05,2026-03-15,FR,18:30-18:45,1110,IDA1_IDA3,122.17,101.28,-20.89
2026-03-05,2026-03-15,FR,18:45-19:00,1125,IDA1_IDA3,133.79,128.73,-5.060000000000002
2026-03-05,2026-03-15,FR,19:00-19:15,1140,IDA1_IDA3,163.35,144.0,-19.349999999999994
2026-03-05,2026-03-15,FR,19:15-19:30,1155,IDA1_IDA3,157.09,148.05,-9.039999999999992
2026-03-05,2026-03-15,FR,19:30-19:45,1170,IDA1_IDA3,142.0,104.8,-37.2
2026-03-05,2026-03-15,FR,19:45-20:00,1185,IDA1_IDA3,135.83,96.62,-39.21000000000001
2026-03-05,2026-03-15,FR,20:00-20:15,1200,IDA1_IDA3,130.93,107.28,-23.650000000000006
2026-03-05,2026-03-15,FR,20:15-20:30,1215,IDA1_IDA3,120.86,98.4,-22.459999999999994
2026-03-05,2026-03-15,FR,20:30-20:45,1230,IDA1_IDA3,105.86,85.72,-20.14
2026-03-05,2026-03-15,FR,20:45-21:00,1245,IDA1_IDA3,100.0,78.88,-21.120000000000005
2026-03-05,2026-03-15,FR,21:00-21:15,1260,IDA1_IDA3,96.2,89.9,-6.299999999999997
2026-03-05,2026-03-15,FR,21:15-21:30,1275,IDA1_IDA3,93.49,82.19,-11.299999999999997
2026-03-05,2026-03-15,FR,21:30-21:45,1290,IDA1_IDA3,94.07,85.17,-8.899999999999991
2026-03-05,2026-03-15,FR,21:45-22:00,1305,IDA1_IDA3,80.0,52.5,-27.5
2026-03-05,2026-03-15,FR,22:00-22:15,1320,IDA1_IDA3,92.15,81.47,-10.680000000000007
2026-03-05,2026-03-15,FR,22:15-22:30,1335,IDA1_IDA3,76.19,54.97,-21.22
2026-03-05,2026-03-15,FR,22:30-22:45,1350,IDA1_IDA3,81.67,72.28,-9.39
2026-03-05,2026-03-15,FR,22:45-23:00,1365,IDA1_IDA3,81.44,71.74,-9.700000000000003
2026-03-05,2026-03-15,FR,23:00-23:15,1380,IDA1_IDA3,81.44,81.44,0.0
2026-03-05,2026-03-15,FR,23:15-23:30,1395,IDA1_IDA3,76.26,70.38,-5.88000000000001
2026-03-05,2026-03-15,FR,23:30-23:45,1410,IDA1_IDA3,75.1,78.16,3.0600000000000023
2026-03-05,2026-03-15,FR,23:45-00:00,1425,IDA1_IDA3,52.0,54.19,2.1899999999999977
2026-03-05,2026-03-15,FR,00:00-00:15,0,IDA1_VWAP,107.52,107.56,0.04000000000000625
2026-03-05,2026-03-15,FR,00:15-00:30,15,IDA1_VWAP,107.58,103.78,-3.799999999999997
2026-03-05,2026-03-15,FR,00:30-00:45,30,IDA1_VWAP,95.99,99.24,3.25
2026-03-05,2026-03-15,FR,00:45-01:00,45,IDA1_VWAP,80.11,82.59,2.480000000000004
2026-03-05,2026-03-15,FR,01:00-01:15,60,IDA1_VWAP,91.1,82.64,-8.459999999999994
2026-03-05,2026-03-15,FR,01:15-01:30,75,IDA1_VWAP,85.21,76.35,-8.86
2026-03-05,2026-03-15,FR,01:30-01:45,90,IDA1_VWAP,85.21,77.95,-7.259999999999991
2026-03-05,2026-03-15,FR,01:45-02:00,105,IDA1_VWAP,83.53,80.34,-3.1899999999999977
2026-03-05,2026-03-15,FR,02:00-02:15,120,IDA1_VWAP,93.0,78.86,-14.14
2026-03-05,2026-03-15,FR,02:15-02:30,135,IDA1_VWAP,85.01,73.18,-11.829999999999998
2026-03-05,2026-03-15,FR,02:30-02:45,150,IDA1_VWAP,84.76,75.37,-9.39
2026-03-05,2026-03-15,FR,02:45-03:00,165,IDA1_VWAP,79.4,76.74,-2.660000000000011
2026-03-05,2026-03-15,FR,03:00-03:15,180,IDA1_VWAP,78.2,81.06,2.8599999999999994
2026-03-05,2026-03-15,FR,03:15-03:30,195,IDA1_VWAP,75.01,83.14,8.129999999999995
2026-03-05,2026-03-15,FR,03:30-03:45,210,IDA1_VWAP,71.62,72.32,0.6999999999999886
2026-03-05,2026-03-15,FR,03:45-04:00,225,IDA1_VWAP,71.24,64.77,-6.469999999999999
2026-03-05,2026-03-15,FR,04:00-04:15,240,IDA1_VWAP,74.58,66.59,-7.989999999999995
2026-03-05,2026-03-15,FR,04:15-04:30,255,IDA1_VWAP,75.1,70.29,-4.809999999999988
2026-03-05,2026-03-15,FR,04:30-04:45,270,IDA1_VWAP,76.42,63.11,-13.310000000000002
2026-03-05,2026-03-15,FR,04:45-05:00,285,IDA1_VWAP,78.7,67.4,-11.299999999999997
2026-03-05,2026-03-15,FR,05:00-05:15,300,IDA1_VWAP,79.84,82.26,2.4200000000000017
2026-03-05,2026-03-15,FR,05:15-05:30,315,IDA1_VWAP,85.0,85.63,0.6299999999999955
2026-03-05,2026-03-15,FR,05:30-05:45,330,IDA1_VWAP,85.97,61.51,-24.46
2026-03-05,2026-03-15,FR,05:45-06:00,345,IDA1_VWAP,93.87,80.7,-13.170000000000002
2026-03-05,2026-03-15,FR,06:00-06:15,360,IDA1_VWAP,102.6,67.04,-35.55999999999999
2026-03-05,2026-03-15,FR,06:15-06:30,375,IDA1_VWAP,106.94,74.86,-32.08
2026-03-05,2026-03-15,FR,06:30-06:45,390,IDA1_VWAP,107.12,73.87,-33.25
2026-03-05,2026-03-15,FR,06:45-07:00,405,IDA1_VWAP,113.8,72.4,-41.39999999999999
2026-03-05,2026-03-15,FR,07:00-07:15,420,IDA1_VWAP,106.32,89.38,-16.939999999999998
2026-03-05,2026-03-15,FR,07:15-07:30,435,IDA1_VWAP,129.02,85.16,-43.860000000000014
2026-03-05,2026-03-15,FR,07:30-07:45,450,IDA1_VWAP,147.2,88.97,-58.22999999999999
2026-03-05,2026-03-15,FR,07:45-08:00,465,IDA1_VWAP,131.5,102.88,-28.620000000000005
2026-03-05,2026-03-15,FR,08:00-08:15,480,IDA1_VWAP,165.01,150.37,-14.639999999999986
2026-03-05,2026-03-15,FR,08:15-08:30,495,IDA1_VWAP,138.02,126.79,-11.230000000000004
2026-03-05,2026-03-15,FR,08:30-08:45,510,IDA1_VWAP,109.09,108.94,-0.15000000000000568
2026-03-05,2026-03-15,FR,08:45-09:00,525,IDA1_VWAP,102.0,89.13,-12.870000000000005
2026-03-05,2026-03-15,FR,09:00-09:15,540,IDA1_VWAP,112.2,108.4,-3.799999999999997
2026-03-05,2026-03-15,FR,09:15-09:30,555,IDA1_VWAP,96.2,97.58,1.3799999999999955
2026-03-05,2026-03-15,FR,09:30-09:45,570,IDA1_VWAP,93.79,92.09,-1.7000000000000028
2026-03-05,2026-03-15,FR,09:45-10:00,585,IDA1_VWAP,71.85,75.71,3.8599999999999994
2026-03-05,2026-03-15,FR,10:00-10:15,600,IDA1_VWAP,81.73,106.7,24.97
2026-03-05,2026-03-15,FR,10:15-10:30,615,IDA1_VWAP,58.53,83.29,24.760000000000005
2026-03-05,2026-03-15,FR,10:30-10:45,630,IDA1_VWAP,53.13,65.24,12.109999999999992
2026-03-05,2026-03-15,FR,10:45-11:00,645,IDA1_VWAP,29.01,41.33,12.319999999999997
2026-03-05,2026-03-15,FR,11:00-11:15,660,IDA1_VWAP,51.0,68.59,17.590000000000003
2026-03-05,2026-03-15,FR,11:15-11:30,675,IDA1_VWAP,31.42,51.97,20.549999999999997
2026-03-05,2026-03-15,FR,11:30-11:45,690,IDA1_VWAP,15.34,35.51,20.169999999999998
2026-03-05,2026-03-15,FR,11:45-12:00,705,IDA1_VWAP,5.04,28.52,23.48
2026-03-05,2026-03-15,FR,12:00-12:15,720,IDA1_VWAP,4.62,43.5,38.88
2026-03-05,2026-03-15,FR,12:15-12:30,735,IDA1_VWAP,0.53,32.41,31.879999999999995
2026-03-05,2026-03-15,FR,12:30-12:45,750,IDA1_VWAP,0.0,28.54,28.54
2026-03-05,2026-03-15,FR,12:45-13:00,765,IDA1_VWAP,-2.88,25.54,28.419999999999998
2026-03-05,2026-03-15,FR,13:00-13:15,780,IDA1_VWAP,-3.33,28.1,31.43
2026-03-05,2026-03-15,FR,13:15-13:30,795,IDA1_VWAP,-0.35,25.1,25.450000000000003
2026-03-05,2026-03-15,FR,13:30-13:45,810,IDA1_VWAP,2.44,29.74,27.299999999999997
2026-03-05,2026-03-15,FR,13:45-14:00,825,IDA1_VWAP,8.45,35.41,26.959999999999997
2026-03-05,2026-03-15,FR,14:00-14:15,840,IDA1_VWAP,11.1,40.77,29.67
2026-03-05,2026-03-15,FR,14:15-14:30,855,IDA1_VWAP,28.6,48.6,20.0
2026-03-05,2026-03-15,FR,14:30-14:45,870,IDA1_VWAP,39.86,46.42,6.560000000000002
2026-03-05,2026-03-15,FR,14:45-15:00,885,IDA1_VWAP,55.0,50.35,-4.649999999999999
2026-03-05,2026-03-15,FR,15:00-15:15,900,IDA1_VWAP,45.0,48.51,3.509999999999998
2026-03-05,2026-03-15,FR,15:15-15:30,915,IDA1_VWAP,47.43,65.73,18.300000000000004
2026-03-05,2026-03-15,FR,15:30-15:45,930,IDA1_VWAP,48.18,65.08,16.9
2026-03-05,2026-03-15,FR,15:45-16:00,945,IDA1_VWAP,61.79,66.94,5.149999999999999
2026-03-05,2026-03-15,FR,16:00-16:15,960,IDA1_VWAP,47.09,44.77,-2.3200000000000003
2026-03-05,2026-03-15,FR,16:15-16:30,975,IDA1_VWAP,70.38,58.47,-11.909999999999997
2026-03-05,2026-03-15,FR,16:30-16:45,990,IDA1_VWAP,75.28,69.27,-6.010000000000005
2026-03-05,2026-03-15,FR,16:45-17:00,1005,IDA1_VWAP,78.01,72.68,-5.329999999999998
2026-03-05,2026-03-15,FR,17:00-17:15,1020,IDA1_VWAP,66.0,65.15,-0.8499999999999943
2026-03-05,2026-03-15,FR,17:15-17:30,1035,IDA1_VWAP,76.15,51.44,-24.710000000000008
2026-03-05,2026-03-15,FR,17:30-17:45,1050,IDA1_VWAP,95.0,69.19,-25.810000000000002
2026-03-05,2026-03-15,FR,17:45-18:00,1065,IDA1_VWAP,97.0,86.79,-10.209999999999994
2026-03-05,2026-03-15,FR,18:00-18:15,1080,IDA1_VWAP,77.39,62.85,-14.54
2026-03-05,2026-03-15,FR,18:15-18:30,1095,IDA1_VWAP,93.8,91.62,-2.1799999999999926
2026-03-05,2026-03-15,FR,18:30-18:45,1110,IDA1_VWAP,122.17,110.66,-11.510000000000005
2026-03-05,2026-03-15,FR,18:45-19:00,1125,IDA1_VWAP,133.79,132.28,-1.509999999999991
2026-03-05,2026-03-15,FR,19:00-19:15,1140,IDA1_VWAP,163.35,151.44,-11.909999999999997
2026-03-05,2026-03-15,FR,19:15-19:30,1155,IDA1_VWAP,157.09,144.55,-12.539999999999992
2026-03-05,2026-03-15,FR,19:30-19:45,1170,IDA1_VWAP,142.0,129.98,-12.02000000000001
2026-03-05,2026-03-15,FR,19:45-20:00,1185,IDA1_VWAP,135.83,114.77,-21.060000000000016
2026-03-05,2026-03-15,FR,20:00-20:15,1200,IDA1_VWAP,130.93,118.95,-11.980000000000004
2026-03-05,2026-03-15,FR,20:15-20:30,1215,IDA1_VWAP,120.86,119.24,-1.6200000000000045
2026-03-05,2026-03-15,FR,20:30-20:45,1230,IDA1_VWAP,105.86,106.99,1.1299999999999955
2026-03-05,2026-03-15,FR,20:45-21:00,1245,IDA1_VWAP,100.0,94.44,-5.560000000000002
2026-03-05,2026-03-15,FR,21:00-21:15,1260,IDA1_VWAP,96.2,118.2,22.0
2026-03-05,2026-03-15,FR,21:15-21:30,1275,IDA1_VWAP,93.49,110.26,16.77000000000001
2026-03-05,2026-03-15,FR,21:30-21:45,1290,IDA1_VWAP,94.07,106.06,11.990000000000009
2026-03-05,2026-03-15,FR,21:45-22:00,1305,IDA1_VWAP,80.0,88.86,8.86
2026-03-05,2026-03-15,FR,22:00-22:15,1320,IDA1_VWAP,92.15,104.92,12.769999999999996
2026-03-05,2026-03-15,FR,22:15-22:30,1335,IDA1_VWAP,76.19,86.14,9.950000000000003
2026-03-05,2026-03-15,FR,22:30-22:45,1350,IDA1_VWAP,81.67,96.76,15.090000000000003
2026-03-05,2026-03-15,FR,22:45-23:00,1365,IDA1_VWAP,81.44,96.65,15.210000000000008
2026-03-05,2026-03-15,FR,23:00-23:15,1380,IDA1_VWAP,81.44,100.0,18.560000000000002
2026-03-05,2026-03-15,FR,23:15-23:30,1395,IDA1_VWAP,76.26,87.88,11.61999999999999
2026-03-05,2026-03-15,FR,23:30-23:45,1410,IDA1_VWAP,75.1,84.81,9.710000000000008
2026-03-05,2026-03-15,FR,23:45-00:00,1425,IDA1_VWAP,52.0,57.35,5.350000000000001
2026-03-05,2026-03-15,FR,12:00-12:15,720,IDA2_IDA3,15.01,42.91,27.9
2026-03-05,2026-03-15,FR,12:15-12:30,735,IDA2_IDA3,9.11,32.47,23.36
2026-03-05,2026-03-15,FR,12:30-12:45,750,IDA2_IDA3,4.46,27.96,23.5
2026-03-05,2026-03-15,FR,12:45-13:00,765,IDA2_IDA3,0.45,23.65,23.2
2026-03-05,2026-03-15,FR,13:00-13:15,780,IDA2_IDA3,1.2,23.03,21.830000000000002
2026-03-05,2026-03-15,FR,13:15-13:30,795,IDA2_IDA3,0.79,22.92,22.130000000000003
2026-03-05,2026-03-15,FR,13:30-13:45,810,IDA2_IDA3,5.72,23.48,17.76
2026-03-05,2026-03-15,FR,13:45-14:00,825,IDA2_IDA3,12.27,34.92,22.650000000000002
2026-03-05,2026-03-15,FR,14:00-14:15,840,IDA2_IDA3,8.93,36.37,27.439999999999998
2026-03-05,2026-03-15,FR,14:15-14:30,855,IDA2_IDA3,25.83,41.04,15.21
2026-03-05,2026-03-15,FR,14:30-14:45,870,IDA2_IDA3,45.36,44.86,-0.5
2026-03-05,2026-03-15,FR,14:45-15:00,885,IDA2_IDA3,60.0,61.73,1.7299999999999969
2026-03-05,2026-03-15,FR,15:00-15:15,900,IDA2_IDA3,51.71,43.58,-8.130000000000003
2026-03-05,2026-03-15,FR,15:15-15:30,915,IDA2_IDA3,58.78,55.43,-3.3500000000000014
2026-03-05,2026-03-15,FR,15:30-15:45,930,IDA2_IDA3,53.68,55.65,1.9699999999999989
2026-03-05,2026-03-15,FR,15:45-16:00,945,IDA2_IDA3,61.99,66.79,4.800000000000004
2026-03-05,2026-03-15,FR,16:00-16:15,960,IDA2_IDA3,43.1,40.01,-3.0900000000000034
2026-03-05,2026-03-15,FR,16:15-16:30,975,IDA2_IDA3,60.48,44.98,-15.5
2026-03-05,2026-03-15,FR,16:30-16:45,990,IDA2_IDA3,69.61,47.0,-22.61
2026-03-05,2026-03-15,FR,16:45-17:00,1005,IDA2_IDA3,70.21,48.13,-22.07999999999999
2026-03-05,2026-03-15,FR,17:00-17:15,1020,IDA2_IDA3,50.0,36.16,-13.840000000000003
2026-03-05,2026-03-15,FR,17:15-17:30,1035,IDA2_IDA3,52.0,40.01,-11.990000000000002
2026-03-05,2026-03-15,FR,17:30-17:45,1050,IDA2_IDA3,79.24,54.99,-24.249999999999993
2026-03-05,2026-03-15,FR,17:45-18:00,1065,IDA2_IDA3,96.92,77.98,-18.939999999999998
2026-03-05,2026-03-15,FR,18:00-18:15,1080,IDA2_IDA3,69.64,50.01,-19.630000000000003
2026-03-05,2026-03-15,FR,18:15-18:30,1095,IDA2_IDA3,88.83,80.66,-8.170000000000002
2026-03-05,2026-03-15,FR,18:30-18:45,1110,IDA2_IDA3,104.17,101.28,-2.8900000000000006
2026-03-05,2026-03-15,FR,18:45-19:00,1125,IDA2_IDA3,120.41,128.73,8.319999999999993
2026-03-05,2026-03-15,FR,19:00-19:15,1140,IDA2_IDA3,136.75,144.0,7.25
2026-03-05,2026-03-15,FR,19:15-19:30,1155,IDA2_IDA3,141.38,148.05,6.670000000000016
2026-03-05,2026-03-15,FR,19:30-19:45,1170,IDA2_IDA3,127.8,104.8,-23.0
2026-03-05,2026-03-15,FR,19:45-20:00,1185,IDA2_IDA3,117.83,96.62,-21.209999999999994
2026-03-05,2026-03-15,FR,20:00-20:15,1200,IDA2_IDA3,130.83,107.28,-23.55000000000001
2026-03-05,2026-03-15,FR,20:15-20:30,1215,IDA2_IDA3,120.0,98.4,-21.599999999999994
2026-03-05,2026-03-15,FR,20:30-20:45,1230,IDA2_IDA3,97.86,85.72,-12.14
2026-03-05,2026-03-15,FR,20:45-21:00,1245,IDA2_IDA3,96.2,78.88,-17.320000000000007
2026-03-05,2026-03-15,FR,21:00-21:15,1260,IDA2_IDA3,110.16,89.9,-20.25999999999999
2026-03-05,2026-03-15,FR,21:15-21:30,1275,IDA2_IDA3,104.21,82.19,-22.019999999999996
2026-03-05,2026-03-15,FR,21:30-21:45,1290,IDA2_IDA3,103.87,85.17,-18.700000000000003
2026-03-05,2026-03-15,FR,21:45-22:00,1305,IDA2_IDA3,85.0,52.5,-32.5
2026-03-05,2026-03-15,FR,22:00-22:15,1320,IDA2_IDA3,106.54,81.47,-25.070000000000007
2026-03-05,2026-03-15,FR,22:15-22:30,1335,IDA2_IDA3,87.38,54.97,-32.41
2026-03-05,2026-03-15,FR,22:30-22:45,1350,IDA2_IDA3,93.6,72.28,-21.319999999999993
2026-03-05,2026-03-15,FR,22:45-23:00,1365,IDA2_IDA3,96.52,71.74,-24.78
2026-03-05,2026-03-15,FR,23:00-23:15,1380,IDA2_IDA3,101.49,81.44,-20.049999999999997
2026-03-05,2026-03-15,FR,23:15-23:30,1395,IDA2_IDA3,86.09,70.38,-15.710000000000008
2026-03-05,2026-03-15,FR,23:30-23:45,1410,IDA2_IDA3,90.1,78.16,-11.939999999999998
2026-03-05,2026-03-15,FR,23:45-00:00,1425,IDA2_IDA3,64.0,54.19,-9.810000000000002
2026-03-05,2026-03-15,FR,00:00-00:15,0,IDA2_VWAP,108.51,107.56,-0.9500000000000028
2026-03-05,2026-03-15,FR,00:15-00:30,15,IDA2_VWAP,102.95,103.78,0.8299999999999983
2026-03-05,2026-03-15,FR,00:30-00:45,30,IDA2_VWAP,95.69,99.24,3.549999999999997
2026-03-05,2026-03-15,FR,00:45-01:00,45,IDA2_VWAP,80.08,82.59,2.510000000000005
2026-03-05,2026-03-15,FR,01:00-01:15,60,IDA2_VWAP,93.16,82.64,-10.519999999999996
2026-03-05,2026-03-15,FR,01:15-01:30,75,IDA2_VWAP,85.0,76.35,-8.650000000000006
2026-03-05,2026-03-15,FR,01:30-01:45,90,IDA2_VWAP,85.21,77.95,-7.259999999999991
2026-03-05,2026-03-15,FR,01:45-02:00,105,IDA2_VWAP,82.47,80.34,-2.1299999999999955
2026-03-05,2026-03-15,FR,02:00-02:15,120,IDA2_VWAP,91.66,78.86,-12.799999999999997
2026-03-05,2026-03-15,FR,02:15-02:30,135,IDA2_VWAP,85.0,73.18,-11.819999999999993
2026-03-05,2026-03-15,FR,02:30-02:45,150,IDA2_VWAP,87.0,75.37,-11.629999999999995
2026-03-05,2026-03-15,FR,02:45-03:00,165,IDA2_VWAP,79.3,76.74,-2.5600000000000023
2026-03-05,2026-03-15,FR,03:00-03:15,180,IDA2_VWAP,82.17,81.06,-1.1099999999999994
2026-03-05,2026-03-15,FR,03:15-03:30,195,IDA2_VWAP,79.03,83.14,4.109999999999999
2026-03-05,2026-03-15,FR,03:30-03:45,210,IDA2_VWAP,79.78,72.32,-7.460000000000008
2026-03-05,2026-03-15,FR,03:45-04:00,225,IDA2_VWAP,79.0,64.77,-14.230000000000004
2026-03-05,2026-03-15,FR,04:00-04:15,240,IDA2_VWAP,80.55,66.59,-13.959999999999994
2026-03-05,2026-03-15,FR,04:15-04:30,255,IDA2_VWAP,80.27,70.29,-9.97999999999999
2026-03-05,2026-03-15,FR,04:30-04:45,270,IDA2_VWAP,81.92,63.11,-18.810000000000002
2026-03-05,2026-03-15,FR,04:45-05:00,285,IDA2_VWAP,83.58,67.4,-16.179999999999993
2026-03-05,2026-03-15,FR,05:00-05:15,300,IDA2_VWAP,84.12,82.26,-1.8599999999999994
2026-03-05,2026-03-15,FR,05:15-05:30,315,IDA2_VWAP,88.86,85.63,-3.230000000000004
2026-03-05,2026-03-15,FR,05:30-05:45,330,IDA2_VWAP,91.97,61.51,-30.46
2026-03-05,2026-03-15,FR,05:45-06:00,345,IDA2_VWAP,97.01,80.7,-16.310000000000002
2026-03-05,2026-03-15,FR,06:00-06:15,360,IDA2_VWAP,102.4,67.04,-35.36
2026-03-05,2026-03-15,FR,06:15-06:30,375,IDA2_VWAP,107.38,74.86,-32.519999999999996
2026-03-05,2026-03-15,FR,06:30-06:45,390,IDA2_VWAP,101.39,73.87,-27.519999999999996
2026-03-05,2026-03-15,FR,06:45-07:00,405,IDA2_VWAP,113.8,72.4,-41.39999999999999
2026-03-05,2026-03-15,FR,07:00-07:15,420,IDA2_VWAP,90.37,89.38,-0.9900000000000091
2026-03-05,2026-03-15,FR,07:15-07:30,435,IDA2_VWAP,114.55,85.16,-29.39
2026-03-05,2026-03-15,FR,07:30-07:45,450,IDA2_VWAP,143.19,88.97,-54.22
2026-03-05,2026-03-15,FR,07:45-08:00,465,IDA2_VWAP,124.35,102.88,-21.47
2026-03-05,2026-03-15,FR,08:00-08:15,480,IDA2_VWAP,159.56,150.37,-9.189999999999998
2026-03-05,2026-03-15,FR,08:15-08:30,495,IDA2_VWAP,132.57,126.79,-5.779999999999987
2026-03-05,2026-03-15,FR,08:30-08:45,510,IDA2_VWAP,110.04,108.94,-1.1000000000000085
2026-03-05,2026-03-15,FR,08:45-09:00,525,IDA2_VWAP,92.25,89.13,-3.1200000000000045
2026-03-05,2026-03-15,FR,09:00-09:15,540,IDA2_VWAP,110.91,108.4,-2.509999999999991
2026-03-05,2026-03-15,FR,09:15-09:30,555,IDA2_VWAP,96.07,97.58,1.5100000000000051
2026-03-05,2026-03-15,FR,09:30-09:45,570,IDA2_VWAP,93.99,92.09,-1.8999999999999915
2026-03-05,2026-03-15,FR,09:45-10:00,585,IDA2_VWAP,71.0,75.71,4.709999999999994
2026-03-05,2026-03-15,FR,10:00-10:15,600,IDA2_VWAP,92.93,106.7,13.769999999999996
2026-03-05,2026-03-15,FR,10:15-10:30,615,IDA2_VWAP,65.8,83.29,17.49000000000001
2026-03-05,2026-03-15,FR,10:30-10:45,630,IDA2_VWAP,52.0,65.24,13.239999999999995
2026-03-05,2026-03-15,FR,10:45-11:00,645,IDA2_VWAP,36.72,41.33,4.609999999999999
2026-03-05,2026-03-15,FR,11:00-11:15,660,IDA2_VWAP,50.09,68.59,18.5
2026-03-05,2026-03-15,FR,11:15-11:30,675,IDA2_VWAP,29.04,51.97,22.93
2026-03-05,2026-03-15,FR,11:30-11:45,690,IDA2_VWAP,16.09,35.51,19.419999999999998
2026-03-05,2026-03-15,FR,11:45-12:00,705,IDA2_VWAP,6.01,28.52,22.509999999999998
2026-03-05,2026-03-15,FR,12:00-12:15,720,IDA2_VWAP,15.01,43.5,28.490000000000002
2026-03-05,2026-03-15,FR,12:15-12:30,735,IDA2_VWAP,9.11,32.41,23.299999999999997
2026-03-05,2026-03-15,FR,12:30-12:45,750,IDA2_VWAP,4.46,28.54,24.08
2026-03-05,2026-03-15,FR,12:45-13:00,765,IDA2_VWAP,0.45,25.54,25.09
2026-03-05,2026-03-15,FR,13:00-13:15,780,IDA2_VWAP,1.2,28.1,26.900000000000002
2026-03-05,2026-03-15,FR,13:15-13:30,795,IDA2_VWAP,0.79,25.1,24.310000000000002
2026-03-05,2026-03-15,FR,13:30-13:45,810,IDA2_VWAP,5.72,29.74,24.02
2026-03-05,2026-03-15,FR,13:45-14:00,825,IDA2_VWAP,12.27,35.41,23.139999999999997
2026-03-05,2026-03-15,FR,14:00-14:15,840,IDA2_VWAP,8.93,40.77,31.840000000000003
2026-03-05,2026-03-15,FR,14:15-14:30,855,IDA2_VWAP,25.83,48.6,22.770000000000003
2026-03-05,2026-03-15,FR,14:30-14:45,870,IDA2_VWAP,45.36,46.42,1.0600000000000023
2026-03-05,2026-03-15,FR,14:45-15:00,885,IDA2_VWAP,60.0,50.35,-9.649999999999999
2026-03-05,2026-03-15,FR,15:00-15:15,900,IDA2_VWAP,51.71,48.51,-3.200000000000003
2026-03-05,2026-03-15,FR,15:15-15:30,915,IDA2_VWAP,58.78,65.73,6.950000000000003
2026-03-05,2026-03-15,FR,15:30-15:45,930,IDA2_VWAP,53.68,65.08,11.399999999999999
2026-03-05,2026-03-15,FR,15:45-16:00,945,IDA2_VWAP,61.99,66.94,4.949999999999996
2026-03-05,2026-03-15,FR,16:00-16:15,960,IDA2_VWAP,43.1,44.77,1.6700000000000017
2026-03-05,2026-03-15,FR,16:15-16:30,975,IDA2_VWAP,60.48,58.47,-2.009999999999998
2026-03-05,2026-03-15,FR,16:30-16:45,990,IDA2_VWAP,69.61,69.27,-0.3400000000000034
2026-03-05,2026-03-15,FR,16:45-17:00,1005,IDA2_VWAP,70.21,72.68,2.470000000000013
2026-03-05,2026-03-15,FR,17:00-17:15,1020,IDA2_VWAP,50.0,65.15,15.150000000000006
2026-03-05,2026-03-15,FR,17:15-17:30,1035,IDA2_VWAP,52.0,51.44,-0.5600000000000023
2026-03-05,2026-03-15,FR,17:30-17:45,1050,IDA2_VWAP,79.24,69.19,-10.049999999999997
2026-03-05,2026-03-15,FR,17:45-18:00,1065,IDA2_VWAP,96.92,86.79,-10.129999999999995
2026-03-05,2026-03-15,FR,18:00-18:15,1080,IDA2_VWAP,69.64,62.85,-6.789999999999999
2026-03-05,2026-03-15,FR,18:15-18:30,1095,IDA2_VWAP,88.83,91.62,2.7900000000000063
2026-03-05,2026-03-15,FR,18:30-18:45,1110,IDA2_VWAP,104.17,110.66,6.489999999999995
2026-03-05,2026-03-15,FR,18:45-19:00,1125,IDA2_VWAP,120.41,132.28,11.870000000000005
